observationId,predictions
4465890586,885 875 876 1657 1099
4465890587,451 550 569 553 487
4465890625,1051 1186 1291 1675 1045
4465890641,1051 1670 2281 1200 2194
4465890823,1388 1389 370 618 2190
4465891399,2299 176 1965 910 1103
4465891510,618 365 1566 363 364
4465891590,1526 1528 1441 1522 1527
4465891591,176 2299 2298 1965 2305
4465891616,37 40 305 622 1178
4465891641,55 50 550 452 464
4465891649,548 1669 456 532 538
4465891686,614 470 359 523 528
4465891700,2276 2279 1999 2282 773
4465891701,586 1102 272 2128 1752
4465891751,1045 961 1050 13 2009
4465891975,1091 2090 640 2160 1706
4465892228,1670 464 453 2194 227
4465892294,234 465 1670 233 2196
4465892303,954 528 478 469 466
4465892450,2110 878 703 2189 2414
4465892653,1017 109 1753 427 1752
4465892660,1747 1047 1102 1748 1241
4465892676,673 950 487 451 540
4465892703,2026 1840 2027 1069 1545
4465892896,2299 176 1965 1563 898
4465893063,2249 1584 1585 1583 701
4465893067,2144 2040 438 123 2041
4465893105,796 750 109 1041 784
4465893294,640 1330 1398 1438 2124
4465893357,2194 973 2196 452 2281
4465893547,2299 176 2298 1965 1057
4465893572,50 452 961 973 1045
4465893648,2073 2074 2129 1093 2051
4465893649,614 528 359 523 470
4465893691,1045 1050 1044 2276 1999
4465893704,1294 487 550 539 451
4465893897,618 770 775 801 794
4465894174,1194 1782 1748 1107 1145
4465894249,435 1756 421 1453 431
4465894410,87 1156 586 2128 68
4465894494,2215 1308 2216 2153 442
4465894518,1540 1017 1752 1048 1387
4465894622,1045 1285 1050 188 19
4465894655,553 487 1812 1643 2418
4465894664,2073 223 1201 1200 2074
4465894673,1133 19 14 1277 1285
4465894715,47 1993 177 1201 49
4465894720,177 1994 1993 2170 1992
4465894817,906 2273 1702 355 753
4465895055,356 2215 817 2216 225
4465895204,19 46 778 188 1850
4465895287,618 784 770 363 1389
4465895341,1118 527 976 1125 1129
4465895492,319 320 1064 1069 1440
4465895509,2417 542 1201 47 1993
4465895562,2011 2019 1998 773 1278
4465895563,673 369 1102 1753 1752
4465895583,245 244 1093 1560 2303
4465895588,303 138 651 1297 2400
4465895640,773 2279 1998 2011 2023
4465895651,2153 1038 68 1766 272
4465895676,2004 736 1186 2005 1666
4465895736,16 1354 1189 17 19
4465895737,516 1667 233 533 1672
4465895752,773 790 783 1346 618
4465895776,1114 1848 976 969 1849
4465896145,1290 1147 1252 1248 188
4465896196,1547 1555 1552 375 1182
4465896335,398 1826 2418 1116 1862
4465896417,786 370 785 1389 369
4465896446,2095 788 754 762 405
4465896488,2019 2008 2002 2000 2011
4465896634,1051 1670 234 452 2281
4465896649,548 1673 1291 1000 451
4465896661,770 784 790 792 618
4465896673,2417 1994 223 2074 2199
4465896676,225 1199 1682 487 950
4465896726,272 586 886 878 1502
4465896909,819 837 932 1776 936
4465896997,815 1794 2371 1654 1878
4465897164,1364 2298 2299 176 898
4465897198,19 1999 13 1185 547
4465897543,2276 2011 2279 1294 1278
4465897574,49 973 1050 46 50
4465897587,245 244 1093 2303 2051
4465897630,2298 2299 1965 176 1364
4465897656,649 652 276 651 1514
4465897747,546 1666 236 526 1051
4465898560,2051 1036 314 1339 1093
4465898596,586 371 2192 2191 1752
4465898600,1280 1063 2107 1591 1064
4465898661,1339 203 148 314 2299
4465898678,1052 2024 2019 2022 2002
4465898738,13 15 1285 55 1278
4465898913,1778 1063 607 1325 1064
4465899311,775 770 784 617 965
4465899357,1036 312 1103 1057 314
4465899400,363 775 792 618 770
4465899415,2019 1047 2009 2018 2008
4465899466,2000 2024 2020 2019 2022
4465899493,961 15 13 452 49
4465899523,2126 1142 792 781 1831
4465899577,369 1112 1013 2126 1539
4465899615,1349 627 975 23 188
4465899619,804 1449 1458 2042 749
4465899850,553 227 550 1152 461
4465899925,19 13 450 1291 566
4465900147,675 1702 304 28 1225
4465900230,2022 556 2005 2417 2000
4465900244,908 2273 906 907 909
4465900521,398 1685 1247 1972 206
4465900745,1965 176 1750 877 2299
4465900837,387 1488 1725 589 389
4465901378,773 796 765 488 1848
4465901494,449 758 954 1134 403
4465901626,1828 723 1129 1112 511
4465901697,228 237 533 233 234
4465901722,1750 1705 176 1965 910
4465901874,2331 723 1112 1359 795
4465902520,1525 1209 1527 2064 1522
4465902576,2321 419 415 413 416
4465902654,1036 2299 1103 1057 176
4465902704,703 878 1006 2222 1596
4465902767,2212 2107 1786 945 579
4465903377,728 2028 2408 2239 1367
4465903547,900 1339 2303 1627 1560
4465903708,444 86 1766 2136 1160
4465903714,618 1566 773 790 770
4465903823,913 1491 209 2235 2119
4465904539,903 900 148 147 1339
4465904687,599 40 1178 37 38
4465905471,267 266 268 871 1801
4465905714,1384 175 1419 1583 1304
4465905791,1167 1778 589 1006 1724
4465905797,1467 1834 2169 2061 140
4465906452,1242 1245 1280 1247 1125
4465906534,580 2028 1297 94 652
4465906627,1143 1972 2095 398 1689
4465906705,2189 703 2153 2110 878
4465906778,1859 1031 1551 255 1032
4465907311,1172 691 2404 1621 2159
4465907404,1064 992 989 616 425
4465907626,1637 2384 197 2135 97
4465907695,1384 1382 1419 1583 1653
4465908418,203 2304 925 148 434
4465908471,578 64 1399 1696 663
4465908500,148 2301 1339 203 719
4465908550,1489 884 661 1024 1336
4465908623,795 112 111 788 786
4465908720,345 1384 334 1515 1652
4465909359,2299 176 2298 1965 1057
4465909483,302 240 299 339 1382
4465909580,1458 1578 1464 748 1463
4465909811,381 156 1482 1087 1645
4465909851,381 1263 845 1966 1797
4847334709,194 2386 2134 1263 155
4847334733,43 73 1263 1495 1797
4847334743,913 2055 1228 304 1366
4847334828,1316 681 64 2397 603
4847335314,304 1228 1778 1958 163
4847336701,351 604 2054 2241 166
4847336718,923 141 1859 1032 440
4847336735,884 1418 445 613 1068
4847336741,141 977 438 2208 978
4847336754,1778 2125 2235 671 2028
4847338798,1489 1436 2261 291 1496
4847340677,1586 1258 240 102 175
4847340678,181 1702 2055 2376 1366
4847340679,1801 268 1404 1653 1482
4847340681,346 1591 342 2068 1481
4847340692,1289 336 913 181 635
4847340713,2160 2288 1213 712 1693
4847340714,626 1333 1330 2090 2156
4847340968,1856 642 1835 284 62
4847341268,2038 30 1221 674 285
4847342630,1307 1731 1419 165 1404
4847342642,2135 1637 1738 1744 1328
4847342651,1091 1330 1327 1329 1333
4847342654,926 1738 62 746 1317
4847342656,2064 1524 1528 1210 1209
4847342665,1060 654 253 1261 251
4847342704,1024 1355 672 671 642
4847344583,182 1515 1601 2067 1922
4847344597,2285 2040 2208 2035 2038
4847344606,305 38 328 2406 653
4847344607,1738 1322 714 1353 612
4847344609,224 2340 1061 1240 1059
4847344632,1461 2325 989 616 1064
4847344675,1625 694 1621 388 1626
4847344746,302 2209 240 2247 1205
4847346558,1257 1258 1520 1519 102
4847346582,96 1507 2092 2083 97
4847346720,2424 240 1258 1586 302
4847348538,612 2125 143 1738 578
4847348539,281 394 1054 1952 2122
4847348547,287 350 1707 2205 187
4847348548,1719 878 1005 589 2259
4847348588,2044 1545 1307 1732 1226
4847348629,1332 2028 2125 1322 196
4847348641,1496 1314 1276 132 2089
4847348654,1032 1029 1030 1551 1031
4847348666,1300 1355 1159 1635 2144
4847350462,1731 1382 1224 2068 1304
4847350463,240 2424 302 1382 2209
4847350476,927 1418 274 1905 2125
4847350497,1552 1545 328 668 2351
4847352405,2177 302 1300 211 240
4847352407,240 1304 1419 2424 1229
4847352416,1566 1446 618 588 111
4847352418,2241 351 1980 629 1984
4847352560,641 626 2160 1330 640
4847352563,1355 671 1300 672 2421
4847353050,946 947 643 1646 238
