observationId,predictions
4465895583,245 244 649
4465895588,303 2300 877 1627
4465895640,773 2279 1998
4465895651,2153 581 1766 361 1930
4465895676,2280 1666 736 2005 1281
4465895736,16 17 1354 19 1277
4465895737,1201 516 1682 492 1667
4465895752,773 790
4465895776,1114 1133 1138 633
4465896145,52 1290 1147 1281 1285
4465896196,1216 140 77 1547 1840
4465896335,1819 1148 480 1286 1690
4465896417,1133 782 758 786 1151
4465896446,762 405 793 1686 781
4465896488,47 2000 2008 2019 1235
4465896634,1051 2194 1666 1191
4465896649,315 1673 1313 572 573
4465896661,618 770 784 792
4465896673,1994 2417 2074 161 2170
4465896676,673 1199 1747 867 950
4465896726,586 886 1089 875 371
4465896909,936 819 837 1776
4465896997,2371 815 2426 1869
4465897164,2298 2305 1574 625 2299
4465897198,1194 427 14 1185 505
4465897543,2276 2011 2279 1999 1050
4465897574,50 46 973 1050 55
4465897587,245 244 649
4465897630,2299 2298 2305 176
4465897656,649 652 2303 910 245
4465897747,1667 973 465 1666 1051
4465898560,2051 314 1036 1093 312
4465898596,585 586 587 2192
4465898600,2026 1627 1280 1437 1063
4465898661,176 2299 203 314 1103
4465898678,1052 2024 1047 2019
4465898738,452 16 46 55
4465898913,919 27 1695 1228 435
4465899311,618 1345 784 790
4465899357,1103 1036 312 1057 1965
4465899400,792 363 770 618 772
4465899415,2019 2020 2013 2008 2000
4465899466,2024 2000 2020 2013 2022
4465899493,55 452 15 19
4465899523,1142 596 2126 781 769
4465899577,111 1464 369 1348 1539
4465899615,1349 369 2192 627
4465899619,109 800 2042 1345 793
4465899850,227 1152 233 2196 975
4465899925,19 1674 14 16 1277
4465900147,1491 2377 1484 28 435
4465900230,2002 2022 2013 1667 2000
4465900244,2273 753 908 907 906
4465900521,398 1983 2095 1683 1122
4465900745,1965 898 1750 176 2305
4465900837,387 1488 676 1351 1702
4465901378,773 488 790
4465901494,449 1110 571 478 409
4465901626,2190 1824 1828 1820 781
4465901697,556 234 237 229 536
4465901722,2305 1750 1705 910 2298
4465901874,2331 111 1142 1112
4465902520,1525 1212 1510 1527
4465902576,415 2321 431 426 417
4465902654,2305 1965 1103 1036 2299
4465902704,703 2110 1100 2222
4465902767,1786 2173 2107 2069 2121
4465903377,360 329 728 2028 28
4465903547,1749 1560 900
4465903708,444 87 1766 86
4465903714,618 1566 770
4465903823,1639 1786 600 303 672
4465904539,903 900 898
4465904687,599 1554 1178 1837 37
4465905471,267 266
4465905714,1384 345 1258 1419 1653
4465905791,1167 1240 1440 895 1698
4465905797,2061 1467 1834 1847
4465906452,1247 1245 1242 736 1125
4465906534,580 1533 2383 651 671
4465906627,1983 1125 2095 24
4465906705,1225 2189 703 939 2110
4465906778,1859 1174 1031 1486
4465907311,2269 1089 2180 1061 2159
4465907404,1064 362 616
4465907626,97 143 2384 2125 197
4465907695,1384 1419 1382 339 1583
4465908418,148 899 2299 910 551
4465908471,578 663 274 2384
4465908500,148 147 2301 898 2302
4465908550,2312 671 2262 1355 1336
4465908623,112 795 788 111 760
4465908720,1205 1384 334 1652 1586
4465909359,176 877 2305 2298 2299
4465909483,240 302 1304 334 166
4465909580,1458 1464 1451 1463
4465909811,381 156 1645 2383 1297
4465909851,381 1966 613 1084 1297
4847334709,43 2398 2134 629 195
4847334733,43 73 1263 2133
4847334743,303 2055 380 387 1491
4847334828,1316 2397 681 62
4847335314,2262 2371 1491 1958 2125
4847336701,351 2054
4847336718,923 141 1031 1032 2210
4847336735,445 274 2037 666
4847336741,141 438 2242 977 226
4847336754,578 1696 672 2125 1624
4847338798,1489 2261 348 2041
4847340677,1586 1257
4847340678,1208 2055 1491 2262 1768
4847340679,268 5 1785 266
4847340681,2068 182 2069 1702 1244
4847340692,336 1491 360 421 725
4847340713,928 2119 2055 2160 1987
4847340714,626 1333 2090
4847340968,1856 642 1797 1835
4847341268,674 1986 285 276 2393
4847342630,1382 1307 1584 345 1419
4847342642,2135 2384 1744 1637 578
4847342651,1091 1330 1327 1334
4847342654,143 1918 1738 2295 265
4847342656,2064 1528 2026 1209 1521
4847342665,653 654 251 1060 253
4847342704,1024 2041 1495 1953 1159
4847344583,182 1515 2209 1404
4847344597,2040 2035 2285 2038 2034
4847344606,100 653 654 1178
4847344607,1322 1738 219 1096
4847344609,1928 2340 1930 224 1929
4847344632,1348 786 1360 1064 804
4847344675,1625 1623 388 238 1620
4847344746,302 334 337 70 1918
4847346558,1257 1258
4847346582,1488 1604 2389 2092 1507
4847346720,302 2424 1586 1258 1257
4847348538,612 578 1322 143 1738
4847348539,1952 394 153 2272 1054
4847348547,187 918 287 1695 2391
4847348548,1005 878 1719
4847348588,1545 1551 1622
4847348629,1332 2371 714 1323
4847348641,1496 2089 1534 132
4847348654,1551 1029 1032 100
4847348666,1635 1300 846
4847350462,2069 345 2071 2068
4847350463,302 2424 240 70 1382
4847350476,1329 887 746 1418 978
4847350497,1422 1550 1549 1552
4847352405,211 2177 302 1404 168
4847352407,298 211 1229 1419 1984
4847352416,2192 371 1782 618 1566
4847352418,629 1984 70 351 298
4847352560,641 2092 2160 1330
4847352563,2421 672 1355 645 1500
4847353050,946 2267 947 238 1089
