observationId,predictions
4465890220,1112 976 1150 1359 2331
4465890253,1287 1831 1252 752 1494
4465890442,1291 566 550 1202 2276
4465890586,885 875 1657 1099 876
4465890587,451 550 450 569 487
4465890625,1051 1186 1045 1667 1050
4465890641,1051 2281 1670 1200 1295
4465890823,1389 1388 618 1752 364
4465891399,1965 176 2299 1103 1339
4465891510,618 365 1566 363 1350
4465891590,1526 1528 1522 1527 1783
4465891591,176 2299 2305 1965 2298
4465891616,40 1646 305 124 1636
4465891641,484 50 452 2276 55
4465891649,1669 456 548 2198 532
4465891686,359 2215 614 317 528
4465891700,2276 773 2279 2282 1999
4465891701,1102 586 1752 89 627
4465891751,1045 961 1050 1047 2009
4465891975,1091 2090 640 1327 1330
4465892228,1670 453 227 234 1675
4465892294,234 1670 465 2196 232
4465892303,528 478 469 954 499
4465892450,2110 878 703 877 314
4465892653,1017 109 789 1342 1752
4465892660,1241 1747 1047 1194 1102
4465892676,673 950 540 487 1151
4465892703,2026 2027 1840 1069 319
4465892896,2299 176 1965 898 1104
4465893063,1584 2249 1585 1583 1652
4465893067,2041 2038 123 2144 2040
4465893105,796 750 1041 109 787
4465893294,1330 640 1264 1438 59
4465893357,973 2194 465 452 2281
4465893547,176 2299 2298 1965 2300
4465893572,961 973 1045 452 1050
4465893648,2073 2074 1203 1093 2129
4465893649,359 614 528 470 1192
4465893691,1045 1050 1044 961 2276
4465893704,1294 487 451 539 1245
4465893897,770 618 801 370 363
4465894174,1782 1194 1748 1107 1446
4465894249,435 992 1756 432 431
4465894410,87 2154 2129 586 1156
4465894494,2215 1308 2216 1683 442
4465894518,1540 1017 1752 1048 362
4465894622,1045 1050 1285 1291 1110
4465894655,1038 1039 540 487 1643
4465894664,2073 223 1201 2074 1203
4465894673,1133 1291 1128 973 19
4465894715,47 49 1993 2417 1235
4465894720,177 1993 1994 2170 1992
4465894817,2273 906 908 355 909
4465895055,356 817 2215 2216 1308
4465895204,46 1850 19 188 48
4465895287,618 363 784 770 370
4465895341,1118 976 1129 1137 1125
4465895492,1064 1069 319 320 1061
4465895509,47 2417 1993 1201 542
4465895562,1194 2011 2019 2018 1998
4465895563,673 369 1241 1752 370
4465895583,245 244 2303 1766 650
4465895588,303 138 898 877 2218
4465895640,773 2279 2023 1998 1999
4465895651,2153 68 2129 1766 886
4465895676,2004 1186 2005 1666 50
4465895736,16 17 19 21 551
4465895737,516 1667 1191 1672 2283
4465895752,773 790 758 1185 783
4465895776,1114 1133 1359 1848 969
4465896145,1290 1147 1252 1288 1850
4465896196,1429 694 375 1555 1840
4465896335,1116 2418 480 1690 1148
4465896417,786 2274 1342 370 1446
4465896446,762 759 2095 788 781
4465896488,2019 2008 2002 2000 2003
4465896634,1051 1670 2281 1666 234
4465896649,1673 19 1313 2195 1674
4465896661,770 618 784 792 790
4465896673,2417 1994 223 2170 1993
4465896676,673 225 1199 1747 950
4465896726,586 272 886 877 878
4465896909,819 837 932 1776 936
4465896997,815 1654 1794 2189 859
4465897164,2298 1364 2299 625 898
4465897198,1185 19 1388 1566 547
4465897543,2279 2011 1278 1285 1998
4465897574,1050 973 961 1045 55
4465897587,245 244 1093 314 2051
4465897630,2298 2299 176 1965 1057
4465897656,649 652 651 276 1514
4465897747,1666 1051 526 1667 546
4465898560,2051 314 1036 1339 199
4465898596,586 371 585 587 89
4465898600,1063 1064 316 320 1360
4465898661,1339 148 203 2299 1965
4465898678,1052 2024 2019 1993 2000
4465898738,452 13 15 55 961
4465898913,1778 1325 2423 2408 1063
4465899311,775 618 770 784 370
4465899357,1036 1057 1103 2305 312
4465899400,363 770 792 370 775
4465899415,2019 2008 2009 2018 2013
4465899466,2000 2024 2019 2020 2013
4465899493,15 13 961 452 55
4465899523,1142 1539 2126 781 792
4465899577,369 1539 1348 784 795
4465899615,627 1349 23 1752 371
4465899619,2042 804 109 1449 1458
4465899850,227 567 1677 2196 237
4465899925,19 13 566 15 1291
4465900147,1702 675 304 387 2377
4465900230,2022 2005 2002 2000 1667
4465900244,2273 908 906 907 909
4465900521,398 1685 407 206 1247
4465900745,1965 176 2299 877 1750
4465900837,1725 387 1488 589 278
4465901378,773 796 765 756 488
4465901494,449 1134 1129 954 976
4465901626,2190 802 1824 757 1112
4465901697,228 237 533 233 229
4465901722,1750 176 1705 1965 910
4465901874,2331 723 1112 1359 1150
4465902520,1525 1209 1527 1212 1522
4465902576,415 2321 419 420 413
4465902654,1036 1103 1057 2305 2299
4465902704,703 878 1596 1719 304
4465902767,2212 945 2107 1786 1500
4465903377,728 2028 2239 1367 1325
4465903547,900 1627 1749 148 1339
4465903708,444 1766 879 86 2136
4465903714,618 1566 770 784 790
4465903823,913 1491 622 1639 2259
4465904539,903 900 148 147 1339
4465904687,599 40 1174 1554 37
4465905471,267 266 268 871 1801
4465905714,1384 1652 1583 1304 1419
4465905791,1167 1778 1006 27 1698
4465905797,1834 1467 2061 140 579
4465906452,1245 1242 1247 1280 1125
4465906534,580 2028 1297 94 1533
4465906627,2095 1983 1494 1143 657
4465906705,2189 703 878 939 2153
4465906778,1859 1486 1031 1032 255
4465907311,2159 1621 253 591 1182
4465907404,1064 992 989 616 189
4465907626,2384 1637 2125 97 578
4465907695,1384 1382 1583 1419 1653
4465908418,148 899 434 203 898
4465908471,578 663 64 1696 274
4465908500,148 2301 1339 925 719
4465908550,884 1489 1355 1336 2405
4465908623,795 112 111 760 788
4465908720,345 1384 334 164 1515
4465909359,2299 2298 1965 176 1057
4465909483,302 240 1304 339 1382
4465909580,1458 1463 1464 1578 1451
4465909811,381 156 1645 1482 1055
4465909851,381 613 1504 1695 156
4847334709,194 2386 2134 155 1263
4847334733,43 73 1263 2133 663
4847334743,913 2055 1698 1228 304
4847334828,1316 681 2397 64 603
4847335314,304 1228 163 1778 2423
4847336701,351 2054 166 2241 1984
4847336718,923 141 1032 1031 941
4847336735,613 445 884 1418 1624
4847336741,141 977 438 615 1786
4847336754,1778 2125 2055 2028 1702
4847338798,2261 1489 1436 1496 348
4847340677,1586 1258 1585 1652 102
4847340678,1366 2055 1702 913 1768
4847340679,1801 268 1482 5 1515
4847340681,346 342 2068 1592 1591
4847340692,1289 336 753 1064 360
4847340713,928 1693 2160 2119 712
4847340714,1333 626 2090 1326 1330
4847340968,1856 1514 1988 1768 658
4847341268,2038 285 674 30 1986
4847342630,1307 1419 1304 1731 1404
4847342642,2135 1738 1637 1744 2403
4847342651,1091 1330 1327 1334 1329
4847342654,62 1738 926 2125 642
4847342656,2064 1528 1577 1527 1524
4847342665,654 253 1060 40 653
4847342704,1024 1218 672 671 1797
4847344583,1515 182 2067 342 2227
4847344597,2285 2040 2035 2306 2038
4847344606,305 2406 328 38 653
4847344607,1322 1738 1353 640 219
4847344609,224 2340 1240 1061 1928
4847344632,747 1064 417 320 804
4847344675,1625 1621 2271 1626 2268
4847344746,302 240 815 2209 1205
4847346558,1257 1519 1258 1520 175
4847346582,96 1507 283 2092 2083
4847346720,2424 1586 302 1258 240
4847348538,612 2125 143 578 1744
4847348539,1952 394 1054 281 1297
4847348547,287 2205 918 1707 187
4847348548,1005 1719 878 1244 589
4847348588,1545 1553 1551 1622 1621
4847348629,1332 2028 2125 685 377
4847348641,1496 1314 1276 1352 1418
4847348654,1029 1032 1551 1031 100
4847348666,1300 1635 1159 1355 211
4847350462,1382 1731 2068 2071 2069
4847350463,2424 302 240 2209 2317
4847350476,1418 887 2125 1314 1484
4847350497,1552 1545 668 1075 1422
4847352405,2177 302 211 240 1300
4847352407,1229 240 1517 1419 1258
4847352416,1566 618 588 111 371
4847352418,2241 351 1984 629 1980
4847352560,641 2160 2092 1330 626
4847352563,1355 671 1300 672 2421
4847353050,946 947 643 1646 644
