observationId,predictions
4465891591,176 2298 1628 1844 877
4465891616,1646 1556 1636 2059 1060
4465891641,2198 465 484 476 2276
4465891649,2198 538 1669 1189 456
4465891686,359 471 614 317 474
4465891700,2279 2276 2014 2282 477
4465891701,586 2072 585 1102 89
4465891751,2279 1044 963 1047 964
4465891975,1739 292 1706 1334 847
4465892228,536 572 453 476 474
4465892294,233 536 458 465 572
4465892303,478 469 466 501 528
4465892450,939 2110 857 878 2414
4465892653,109 789 788 760 765
4465892660,1294 1047 1241 317 617
4465892676,673 540 1255 614 507
4465892703,2027 139 2289 125 2263
4465892896,741 176 2298 147 1104
4465893063,2249 1584 1205 116 1586
4465893067,128 2038 347 674 122
4465893105,796 750 109 779 766
4465893294,710 1330 1334 641 847
4465893357,973 465 233 453 545
4465893547,2298 176 1628 2060 877
4465893572,1050 19 963 973 452
4465893648,2074 223 215 2073 620
4465893649,359 614 1189 1019 1558
4465893691,1044 2279 1294 963 1050
4465893704,1294 474 487 540 1313
4465893897,792 363 617 796 1389
4465894174,1294 1242 1145 19 1782
4465894249,1678 992 1448 994 422
4465894410,2154 87 2253 89 886
4465894494,1683 955 893 2171 469
4465894518,110 1540 1358 1048 1978
4465894622,785 1294 966 540 1385
4465894655,955 1038 359 1561 1294
4465894664,223 2074 2073 2005 215
4465894673,1291 465 2166 19 540
4465894715,2171 549 58 1235 47
4465894720,2170 1994 1992 215 177
4465894817,908 906 2273 355 909
4465895055,356 817 1441 1011 442
4465895204,19 48 45 46 1283
4465895287,363 364 792 1389 2190
4465895341,543 1118 1137 1119 1354
4465895492,1061 992 616 319 320
4465895509,2171 2005 1313 1235 2417
4465895562,2279 1189 2011 1047 1294
4465895563,673 369 749 1753 1241
4465895583,244 245 897 877 876
4465895588,877 1301 2298 303 1297
4465895640,773 2279 2014 2003 1047
4465895651,886 1038 89 68 87
4465895676,2005 1997 2015 2017 1186
4465895736,1354 17 19 2277 1675
4465895737,516 233 2283 1667 1672
4465895752,773 790 1566 796 2279
4465895776,1354 633 1138 19 963
4465896145,1290 1248 52 1147 1252
4465896196,697 31 1646 2289 1552
4465896335,2418 401 749 1148 41
4465896417,785 1342 789 754 749
4465896446,766 762 759 776 2095
4465896488,2021 2005 2013 2011 2010
4465896634,1051 476 1672 1667 572
4465896649,1313 572 19 2171 1189
4465896661,792 363 1566 790 770
4465896673,2171 2417 223 2170 1994
4465896676,498 1255 1192 955 614
4465896726,586 89 886 87 877
4465896909,819 931 936 841 832
4465896997,815 116 1205 1710 701
4465897164,2298 625 1628 2186 1843
4465897198,1256 19 1566 1189 1047
4465897543,2279 2011 1294 2015 1044
4465897574,2017 1050 1997 1044 2009
4465897587,244 245 897 1098 1469
4465897630,2298 176 1628 2305 1036
4465897656,652 648 741 1514 577
4465897747,1667 474 1186 236 572
4465898560,190 1469 1036 1965 1092
4465898596,585 586 89 371 587
4465898600,360 1063 698 1289 877
4465898661,1965 176 1964 877 1339
4465898678,1052 2024 2277 1189 2019
4465898738,494 452 468 535 1675
4465898913,1169 641 1228 1289 607
4465899311,617 792 370 796 775
4465899357,1036 2298 1057 312 2305
4465899400,363 792 2190 785 370
4465899415,2013 2020 2011 2019 2022
4465899466,2013 2011 2024 1189 1996
4465899493,494 48 1313 1285 15
4465899523,792 1142 1831 785 781
4465899577,1348 792 1464 1839 762
4465899615,2072 1256 963 804 363
4465899619,749 789 766 779 776
4465899850,233 227 543 465 503
4465899925,19 15 1675 476 1291
4465900147,303 2273 1228 2380 2148
4465900230,2013 966 2022 2018 2277
4465900244,908 906 907 2273 909
4465900521,1821 407 1685 206 1122
4465900745,741 176 1965 877 2298
4465900837,1228 697 698 387 1488
4465901378,773 497 789 796 538
4465901494,543 449 501 1821 469
4465901626,762 766 2190 893 1348
4465901697,536 498 1672 453 533
4465901722,741 176 625 1705 2298
4465901874,2331 723 754 1142 1816
4465902520,1209 2058 1212 2064 1932
4465902576,416 1578 1581 419 2328
4465902654,2298 1036 176 2305 1155
4465902704,703 939 1005 1710 878
4465902767,1509 945 1735 1710 579
4465903377,1739 390 1332 360 641
4465903547,900 741 902 1749 903
4465903708,879 85 444 86 87
4465903714,1566 617 963 792 790
4465903823,622 676 697 675 1786
4465904539,903 900 902 147 899
4465904687,599 1030 1174 277 1554
4465905471,266 267 268 872 1734
4465905714,1384 1582 1586 1419 1229
4465905791,1167 1698 1420 1228 120
4465905797,2061 1509 1211 1834 678
4465906452,1242 1821 1277 1247 19
4465906534,877 183 1297 94 652
4465906627,1983 404 2095 41 410
4465906705,939 1710 1785 2189 703
4465906778,1859 1950 100 252 1032
4465907311,697 2263 252 388 1089
4465907404,994 992 616 989 1357
4465907626,682 612 1637 1738 1737
4465907695,1384 1582 874 1586 1419
4465908418,899 1289 1417 147 903
4465908471,663 578 1737 1738 1316
4465908500,147 2301 148 719 314
4465908550,2405 2206 1908 608 11
4465908623,760 762 112 1678 1348
4465908720,1586 1384 1205 1259 334
4465909359,2298 176 1628 877 1843
4465909483,1229 240 299 1227 1384
4465909580,1578 1458 2328 1464 2326
4465909811,2134 877 2400 1227 1469
4465909851,877 1297 847 1508 1957
4847334709,1586 629 2134 1335 1979
4847334733,1980 1795 1478 117 663
4847334743,360 1228 2342 675 697
4847334828,2397 1316 681 1918 64
4847335314,1228 303 1297 1768 1501
4847336701,351 170 1229 1984 300
4847336718,214 923 141 1859 1032
4847336735,2075 2263 663 613 2038
4847336741,214 1786 141 977 697
4847336754,877 2028 1297 1332 303
4847338798,2075 2261 348 2038 1496
4847340677,1586 102 1582 1384 1258
4847340678,1768 675 360 1208 1702
4847340679,300 1801 268 267 1734
4847340681,346 1592 2068 1224 2070
4847340692,1289 360 877 675 1242
4847340713,847 1267 722 685 1398
4847340714,1739 1334 1326 641 1271
4847340968,285 1514 1988 1606 276
4847341268,285 1986 1988 674 2038
4847342630,1384 1307 2179 1582 1304
4847342642,1738 1744 1637 2135 612
4847342651,1334 1739 292 1091 1327
4847342654,1738 711 926 1317 722
4847342656,2064 1577 1209 1844 2255
4847342665,1060 654 1261 1646 1174
4847342704,285 1768 1988 303 980
4847344583,1515 182 1653 1382 208
4847344597,2306 2038 2035 1215 1786
4847344606,654 1174 1030 1178 38
4847344607,292 1910 2075 1739 1738
4847344609,1061 2340 224 616 1059
4847344632,360 1357 697 992 2325
4847344675,2263 388 1623 239 1626
4847344746,299 2177 1586 240 2209
4847346558,1519 1586 1257 1520 1618
4847346582,2342 96 1604 1228 2
4847346720,1586 2424 240 299 1257
4847348538,612 1738 1744 143 714
4847348539,1297 1054 1506 2104 1726
4847348547,287 2158 918 2205 135
4847348548,1005 593 1719 878 360
4847348588,1622 1556 1545 591 169
4847348629,1332 1991 1739 2028 685
4847348641,1398 714 2125 1022 2124
4847348654,1032 1030 1029 943 248
4847348666,169 321 2177 1306 1734
4847350462,1224 1732 1404 1731 2141
4847350463,2424 2177 2209 240 1586
4847350476,2125 2405 714 608 887
4847350497,1552 1428 1556 1075 668
4847352405,170 2177 299 240 2209
4847352407,1229 1586 1517 1230 175
4847352416,1566 370 1241 371 618
4847352418,629 300 1229 1984 1517
4847352560,641 1330 1326 1706 1739
4847352563,2263 1700 1433 645 644
4847353050,643 1898 1646 947 946
